campaign_id,title,description,product,channel,target_region,start_date,end_date,owner_id,budget,status
2514,CareBridge Provider Outreach Campaign 2514,Marketing campaign for CareBridge through Provider Outreach,CareBridge,Provider Outreach,Southwest,2025-04-04,2025-05-04,296,171446.24,active
2515,GlucoTrack Webinar Campaign 2515,Marketing campaign for GlucoTrack through Webinar,GlucoTrack,Webinar,National,2024-09-15,2024-11-27,2,228023.6,planned
2516,DermAssist Organic Search Campaign 2516,Marketing campaign for DermAssist through Organic Search,DermAssist,Organic Search,West,2026-04-05,2026-07-25,323,203976.84,planned
2517,CardioPlus Email Campaign 2517,Marketing campaign for CardioPlus through Email,CardioPlus,Email,Southeast,2024-05-06,2024-07-06,167,9253.36,paused
2518,OncoGuide Paid Search Campaign 2518,Marketing campaign for OncoGuide through Paid Search,OncoGuide,Paid Search,Midwest,2026-02-11,2026-05-23,92,79369.63,paused
2519,CareBridge Email Campaign 2519,Marketing campaign for CareBridge through Email,CareBridge,Email,Southeast,2025-09-14,2025-10-22,62,152241.18,planned
2520,CareBridge Referral Campaign 2520,Marketing campaign for CareBridge through Referral,CareBridge,Referral,National,2025-12-05,2026-01-15,391,202112.38,planned
2521,CardioPlus Social Media Campaign 2521,Marketing campaign for CardioPlus through Social Media,CardioPlus,Social Media,Southwest,2025-05-06,2025-06-10,466,33040.91,completed
2522,CareBridge Organic Search Campaign 2522,Marketing campaign for CareBridge through Organic Search,CareBridge,Organic Search,Northeast,2025-01-15,2025-04-29,79,226901.59,active
2523,VitalPath Social Media Campaign 2523,Marketing campaign for VitalPath through Social Media,VitalPath,Social Media,National,2025-07-08,2025-10-22,324,87960.44,completed
2524,NeuroWell Social Media Campaign 2524,Marketing campaign for NeuroWell through Social Media,NeuroWell,Social Media,Southeast,2025-08-08,2025-10-06,424,39644.57,paused
2525,NeuroWell Referral Campaign 2525,Marketing campaign for NeuroWell through Referral,NeuroWell,Referral,Southeast,2024-10-10,2025-01-21,316,152037.27,planned
2526,VitalPath Social Media Campaign 2526,Marketing campaign for VitalPath through Social Media,VitalPath,Social Media,Southeast,2024-11-26,2025-01-25,437,196119.1,active
2527,GlucoTrack Referral Campaign 2527,Marketing campaign for GlucoTrack through Referral,GlucoTrack,Referral,Northeast,2024-10-10,2024-12-17,219,89451.99,paused
2528,CardioPlus Referral Campaign 2528,Marketing campaign for CardioPlus through Referral,CardioPlus,Referral,Northeast,2025-02-19,2025-03-16,465,244102.42,active
2529,GlucoTrack Referral Campaign 2529,Marketing campaign for GlucoTrack through Referral,GlucoTrack,Referral,Southeast,2025-02-13,2025-05-15,255,202310.67,paused
2530,VitalPath Paid Search Campaign 2530,Marketing campaign for VitalPath through Paid Search,VitalPath,Paid Search,Northeast,2024-05-17,2024-06-12,8,41524.82,completed
2531,NeuroWell Referral Campaign 2531,Marketing campaign for NeuroWell through Referral,NeuroWell,Referral,National,2025-08-31,2025-12-28,284,170409.41,active
2532,VitalPath Provider Outreach Campaign 2532,Marketing campaign for VitalPath through Provider Outreach,VitalPath,Provider Outreach,Midwest,2025-10-17,2025-11-11,494,230991.59,completed
2533,NeuroWell SMS Campaign 2533,Marketing campaign for NeuroWell through SMS,NeuroWell,SMS,Midwest,2025-12-13,2026-02-16,245,112326.21,active
2534,NeuroWell Organic Search Campaign 2534,Marketing campaign for NeuroWell through Organic Search,NeuroWell,Organic Search,Southeast,2024-08-08,2024-09-17,497,37983.7,planned
2535,RespiraCare Webinar Campaign 2535,Marketing campaign for RespiraCare through Webinar,RespiraCare,Webinar,Midwest,2025-08-23,2025-09-19,387,249293.15,active
2536,OncoGuide Organic Search Campaign 2536,Marketing campaign for OncoGuide through Organic Search,OncoGuide,Organic Search,Midwest,2025-10-26,2026-02-21,341,184360.36,paused
2537,DermAssist Social Media Campaign 2537,Marketing campaign for DermAssist through Social Media,DermAssist,Social Media,Northeast,2024-05-31,2024-08-01,94,94782.88,paused
2538,VitalPath Social Media Campaign 2538,Marketing campaign for VitalPath through Social Media,VitalPath,Social Media,National,2024-10-22,2025-02-19,460,19467.27,planned
2539,CareBridge Display Ads Campaign 2539,Marketing campaign for CareBridge through Display Ads,CareBridge,Display Ads,Southeast,2025-06-04,2025-06-25,140,71117.59,planned
2540,NeuroWell Referral Campaign 2540,Marketing campaign for NeuroWell through Referral,NeuroWell,Referral,Northeast,2025-04-29,2025-08-06,162,237595.14,completed
2541,GlucoTrack Social Media Campaign 2541,Marketing campaign for GlucoTrack through Social Media,GlucoTrack,Social Media,Southeast,2024-08-10,2024-08-25,455,194367.78,paused
2542,RespiraCare Provider Outreach Campaign 2542,Marketing campaign for RespiraCare through Provider Outreach,RespiraCare,Provider Outreach,National,2025-09-12,2025-10-03,261,59621.94,paused
2543,GlucoTrack SMS Campaign 2543,Marketing campaign for GlucoTrack through SMS,GlucoTrack,SMS,Southwest,2025-09-09,2025-11-08,198,183432.9,planned
2544,GlucoTrack Organic Search Campaign 2544,Marketing campaign for GlucoTrack through Organic Search,GlucoTrack,Organic Search,National,2025-01-23,2025-03-18,129,234385.52,planned
2545,RespiraCare Paid Search Campaign 2545,Marketing campaign for RespiraCare through Paid Search,RespiraCare,Paid Search,National,2025-01-28,2025-02-22,220,22140.81,completed
2546,CardioPlus Content Marketing Campaign 2546,Marketing campaign for CardioPlus through Content Marketing,CardioPlus,Content Marketing,Northeast,2024-12-29,2025-03-07,140,233536.27,paused
2547,DermAssist Display Ads Campaign 2547,Marketing campaign for DermAssist through Display Ads,DermAssist,Display Ads,Midwest,2025-07-21,2025-08-31,303,138139.07,active
2548,CardioPlus Organic Search Campaign 2548,Marketing campaign for CardioPlus through Organic Search,CardioPlus,Organic Search,Southeast,2024-06-03,2024-08-17,412,7485.56,paused
2549,GlucoTrack Content Marketing Campaign 2549,Marketing campaign for GlucoTrack through Content Marketing,GlucoTrack,Content Marketing,Southwest,2024-08-18,2024-11-25,8,217118.67,planned
2550,GlucoTrack Organic Search Campaign 2550,Marketing campaign for GlucoTrack through Organic Search,GlucoTrack,Organic Search,Southeast,2024-08-01,2024-11-16,339,78947.81,active
2551,CareBridge Display Ads Campaign 2551,Marketing campaign for CareBridge through Display Ads,CareBridge,Display Ads,National,2025-11-22,2026-03-07,221,134399.13,paused
2552,VitalPath Social Media Campaign 2552,Marketing campaign for VitalPath through Social Media,VitalPath,Social Media,Southwest,2025-02-26,2025-03-16,290,21325.76,paused
2553,GlucoTrack Content Marketing Campaign 2553,Marketing campaign for GlucoTrack through Content Marketing,GlucoTrack,Content Marketing,Southeast,2026-03-12,2026-05-26,119,246317.22,active
2554,CardioPlus Display Ads Campaign 2554,Marketing campaign for CardioPlus through Display Ads,CardioPlus,Display Ads,National,2025-03-23,2025-06-28,200,239908.53,paused
2555,DermAssist Social Media Campaign 2555,Marketing campaign for DermAssist through Social Media,DermAssist,Social Media,Southeast,2025-09-03,2025-11-25,216,210643.04,completed
2556,GlucoTrack Provider Outreach Campaign 2556,Marketing campaign for GlucoTrack through Provider Outreach,GlucoTrack,Provider Outreach,Southeast,2024-09-22,2024-10-20,309,84217.47,planned
2557,DermAssist Organic Search Campaign 2557,Marketing campaign for DermAssist through Organic Search,DermAssist,Organic Search,Southeast,2025-05-20,2025-08-28,372,60594.19,planned
2558,GlucoTrack SMS Campaign 2558,Marketing campaign for GlucoTrack through SMS,GlucoTrack,SMS,Midwest,2024-08-18,2024-09-16,301,211014.73,paused
2559,RespiraCare Content Marketing Campaign 2559,Marketing campaign for RespiraCare through Content Marketing,RespiraCare,Content Marketing,Midwest,2026-01-04,2026-03-07,140,161100.72,paused
2560,CardioPlus Organic Search Campaign 2560,Marketing campaign for CardioPlus through Organic Search,CardioPlus,Organic Search,West,2024-04-22,2024-08-05,26,106953.63,paused
2561,CareBridge Display Ads Campaign 2561,Marketing campaign for CareBridge through Display Ads,CareBridge,Display Ads,West,2025-02-18,2025-04-12,159,102025.68,paused
2562,RespiraCare Paid Search Campaign 2562,Marketing campaign for RespiraCare through Paid Search,RespiraCare,Paid Search,Southeast,2025-07-22,2025-10-01,473,106688.03,paused
2563,CardioPlus Webinar Campaign 2563,Marketing campaign for CardioPlus through Webinar,CardioPlus,Webinar,Northeast,2026-03-10,2026-05-07,219,214901.53,planned
2564,DermAssist Social Media Campaign 2564,Marketing campaign for DermAssist through Social Media,DermAssist,Social Media,Northeast,2025-02-27,2025-04-13,181,119154.16,paused
2565,OncoGuide Display Ads Campaign 2565,Marketing campaign for OncoGuide through Display Ads,OncoGuide,Display Ads,Northeast,2024-11-15,2025-02-09,219,112020.72,completed
2566,CareBridge Social Media Campaign 2566,Marketing campaign for CareBridge through Social Media,CareBridge,Social Media,Northeast,2024-08-02,2024-10-27,357,82310.77,completed
2567,CardioPlus Organic Search Campaign 2567,Marketing campaign for CardioPlus through Organic Search,CardioPlus,Organic Search,Northeast,2025-07-22,2025-10-03,369,93897.69,active
2568,CareBridge Social Media Campaign 2568,Marketing campaign for CareBridge through Social Media,CareBridge,Social Media,Southeast,2025-06-02,2025-07-06,237,108361.91,planned
2569,RespiraCare Referral Campaign 2569,Marketing campaign for RespiraCare through Referral,RespiraCare,Referral,West,2026-02-09,2026-04-04,315,156328.94,completed
2570,RespiraCare Provider Outreach Campaign 2570,Marketing campaign for RespiraCare through Provider Outreach,RespiraCare,Provider Outreach,Southeast,2025-08-05,2025-10-08,179,165392.4,completed
2571,RespiraCare Social Media Campaign 2571,Marketing campaign for RespiraCare through Social Media,RespiraCare,Social Media,Midwest,2024-12-30,2025-04-19,135,78925.71,planned
2572,GlucoTrack Provider Outreach Campaign 2572,Marketing campaign for GlucoTrack through Provider Outreach,GlucoTrack,Provider Outreach,West,2025-12-23,2026-02-14,314,143638.21,active
2573,RespiraCare Webinar Campaign 2573,Marketing campaign for RespiraCare through Webinar,RespiraCare,Webinar,Midwest,2025-11-23,2026-02-22,125,145844.87,active
2574,CareBridge Webinar Campaign 2574,Marketing campaign for CareBridge through Webinar,CareBridge,Webinar,National,2025-07-08,2025-08-25,450,7242.52,active
2575,DermAssist Referral Campaign 2575,Marketing campaign for DermAssist through Referral,DermAssist,Referral,West,2024-08-08,2024-09-19,25,106771.68,paused
2576,RespiraCare Paid Search Campaign 2576,Marketing campaign for RespiraCare through Paid Search,RespiraCare,Paid Search,Northeast,2025-10-31,2025-12-11,295,64546.77,planned
2577,VitalPath Organic Search Campaign 2577,Marketing campaign for VitalPath through Organic Search,VitalPath,Organic Search,Southeast,2026-03-13,2026-07-02,293,18117.37,planned
2578,CardioPlus Display Ads Campaign 2578,Marketing campaign for CardioPlus through Display Ads,CardioPlus,Display Ads,West,2026-02-14,2026-04-30,390,83725.4,completed
2579,CareBridge SMS Campaign 2579,Marketing campaign for CareBridge through SMS,CareBridge,SMS,West,2024-09-14,2024-11-03,323,86159.5,active
2580,CardioPlus Social Media Campaign 2580,Marketing campaign for CardioPlus through Social Media,CardioPlus,Social Media,Midwest,2026-02-13,2026-06-06,65,5509.68,completed
2581,RespiraCare Provider Outreach Campaign 2581,Marketing campaign for RespiraCare through Provider Outreach,RespiraCare,Provider Outreach,Southeast,2025-07-01,2025-09-08,435,232438.4,active
2582,CardioPlus Organic Search Campaign 2582,Marketing campaign for CardioPlus through Organic Search,CardioPlus,Organic Search,Midwest,2025-07-01,2025-07-21,422,224618.0,planned
2583,NeuroWell Display Ads Campaign 2583,Marketing campaign for NeuroWell through Display Ads,NeuroWell,Display Ads,Southwest,2024-08-01,2024-11-22,59,85329.66,completed
2584,CareBridge Social Media Campaign 2584,Marketing campaign for CareBridge through Social Media,CareBridge,Social Media,Midwest,2025-06-02,2025-09-14,305,84699.54,paused
2585,CareBridge Paid Search Campaign 2585,Marketing campaign for CareBridge through Paid Search,CareBridge,Paid Search,West,2024-04-19,2024-07-13,482,230906.38,active
2586,DermAssist Referral Campaign 2586,Marketing campaign for DermAssist through Referral,DermAssist,Referral,Midwest,2024-06-09,2024-07-26,362,76691.13,completed
2587,GlucoTrack Paid Search Campaign 2587,Marketing campaign for GlucoTrack through Paid Search,GlucoTrack,Paid Search,West,2025-02-19,2025-04-23,114,58037.1,completed
2588,OncoGuide Social Media Campaign 2588,Marketing campaign for OncoGuide through Social Media,OncoGuide,Social Media,Southeast,2024-05-24,2024-07-03,152,207716.95,active
2589,RespiraCare Display Ads Campaign 2589,Marketing campaign for RespiraCare through Display Ads,RespiraCare,Display Ads,Midwest,2024-05-13,2024-06-27,100,75310.51,paused
2590,CardioPlus Webinar Campaign 2590,Marketing campaign for CardioPlus through Webinar,CardioPlus,Webinar,Southwest,2024-09-25,2024-12-31,56,60301.7,paused
2591,CareBridge Referral Campaign 2591,Marketing campaign for CareBridge through Referral,CareBridge,Referral,Northeast,2025-05-14,2025-08-30,355,208305.19,completed
2592,OncoGuide Content Marketing Campaign 2592,Marketing campaign for OncoGuide through Content Marketing,OncoGuide,Content Marketing,Southwest,2025-10-21,2026-02-02,460,215507.79,planned
2593,GlucoTrack Display Ads Campaign 2593,Marketing campaign for GlucoTrack through Display Ads,GlucoTrack,Display Ads,Midwest,2024-08-14,2024-12-09,335,111224.08,planned
2594,CardioPlus Webinar Campaign 2594,Marketing campaign for CardioPlus through Webinar,CardioPlus,Webinar,Midwest,2025-04-14,2025-05-31,97,54336.31,planned
2595,DermAssist Email Campaign 2595,Marketing campaign for DermAssist through Email,DermAssist,Email,West,2024-08-16,2024-09-28,275,43352.27,completed
2596,OncoGuide Display Ads Campaign 2596,Marketing campaign for OncoGuide through Display Ads,OncoGuide,Display Ads,National,2025-03-11,2025-05-14,174,188646.79,active
2597,OncoGuide Content Marketing Campaign 2597,Marketing campaign for OncoGuide through Content Marketing,OncoGuide,Content Marketing,Northeast,2024-09-19,2024-10-28,69,198922.34,active
2598,CareBridge Content Marketing Campaign 2598,Marketing campaign for CareBridge through Content Marketing,CareBridge,Content Marketing,Southeast,2024-04-30,2024-05-31,170,247902.11,active
2599,CardioPlus Social Media Campaign 2599,Marketing campaign for CardioPlus through Social Media,CardioPlus,Social Media,Southwest,2026-02-28,2026-03-15,118,51725.33,paused
2600,GlucoTrack Provider Outreach Campaign 2600,Marketing campaign for GlucoTrack through Provider Outreach,GlucoTrack,Provider Outreach,Midwest,2025-03-26,2025-04-17,376,196478.36,planned
2601,VitalPath Content Marketing Campaign 2601,Marketing campaign for VitalPath through Content Marketing,VitalPath,Content Marketing,Midwest,2025-03-23,2025-05-30,73,153660.41,active
2602,OncoGuide Webinar Campaign 2602,Marketing campaign for OncoGuide through Webinar,OncoGuide,Webinar,Southeast,2026-03-16,2026-07-03,30,161513.47,planned
2603,NeuroWell Content Marketing Campaign 2603,Marketing campaign for NeuroWell through Content Marketing,NeuroWell,Content Marketing,Midwest,2024-06-17,2024-07-23,467,140363.77,paused
2604,NeuroWell Webinar Campaign 2604,Marketing campaign for NeuroWell through Webinar,NeuroWell,Webinar,Southeast,2024-08-28,2024-10-11,15,180034.5,planned
2605,VitalPath Paid Search Campaign 2605,Marketing campaign for VitalPath through Paid Search,VitalPath,Paid Search,West,2024-07-25,2024-10-16,152,236797.36,planned
